id,title,price,release_date,quantity,description,key_search,idPublisher
37,"""G.N.PROJECT"" UNCODED WOLF ARMOR ALTERNATIVE 1/12 ACTION FIGURE",3450000,2/2021,5," Giá cập nhật tháng 2/2021 : 3.450.000đ, ""G.N.PROJECT"" Uncoded Wolf Armor Alternative 1/12 Action Figure, Nhân vật : Wolf Armor Alternative, Series :  G.N.PROJECT, Tỷ lệ : 1/12, Hãng sản xuất : Snail Shell Studio, Kích thước : 17cm , Phát hành : 2/2021, 1/12 Snail Shell Studio G.N.PROJECT Uncoded Wolf Armor Alternative Wolf Armor Alternative ","  2/2021  3.450.000d, ""G.N.PROJECT"" Uncoded Wolf Armor Alternative 1/12 Action Figure,   Wolf Armor Alternative,    G.N.PROJECT,   1/12,   Snail Shell Studio,   17cm ,   2/2021, 1/12 Snail Shell Studio G.N.PROJECT Uncoded Wolf Armor Alternative Wolf Armor Alternative ",6
38,PUNISHING: GRAY RAVEN LUCIA DAWN 1/8,4450000,10/2021,5," Giá cập nhật tháng 2/2021 : 4.450.000đ, Punishing: Gray Raven Lucia Dawn 1/8, Nhân vật : Lucia , Series :  Punishing: Gray Raven, Tỷ lệ : 1/8 , Hãng sản xuất : APEX, Kích thước : 20cm , Phát hành : 10/2021, APEX Punishing: Gray Raven Lucia Dawn 1/8 Lucia ","  2/2021  4.450.000d, Punishing Gray Raven Lucia Dawn 1/8,   Lucia ,    Punishing Gray Raven,   1/8 ,   APEX,   20cm ,   10/2021, APEX Punishing Gray Raven Lucia Dawn 1/8 Lucia ",12
39,FIGMA DEATH STRANDING SAM PORTER BRIDGES,2780000,10/2021,5," Giá cập nhật tháng 2/2021 : 2.780.000đ, figma Death Stranding Sam Porter Bridges, Nhân vật : Sam Porter Bridges, Series :  Death Stranding, Hãng sản xuất : Max Factory, Kích thước : 16cm , Phát hành : 10/2021, Sam Porter Bridges figma Death Stranding Max Factory ","  2/2021  2.780.000d, figma Death Stranding Sam Porter Bridges,   Sam Porter Bridges,    Death Stranding,   Max Factory,   16cm ,   10/2021, Sam Porter Bridges figma Death Stranding Max Factory ",0
40,FIGMA DEATH STRANDING SAM PORTER BRIDGES DX EDITION,3500000,10/2021,5," Giá cập nhật tháng 2/2021 : 3.500.000đ, figma Death Stranding Sam Porter Bridges DX Edition, Nhân vật : Sam Porter Bridges, Series :  Death Stranding, Hãng sản xuất : Max Factory, Kích thước : 16cm , Phát hành : 10/2021, Sam Porter Bridges figma Max Factory DX Edition Death Stranding ","  2/2021  3.500.000d, figma Death Stranding Sam Porter Bridges DX Edition,   Sam Porter Bridges,    Death Stranding,   Max Factory,   16cm ,   10/2021, Sam Porter Bridges figma Max Factory DX Edition Death Stranding ",0
41,FIGMA LITTLEARMORY RIKKA SHIINA SUMMER UNIFORM VER.,2550000,2020,5, figma uniform Rikka Shiina LittleArmory summer Tomytec 02/2018 , figma uniform Rikka Shiina LittleArmory summer Tomytec 02/2018 ,13
42,FIGMA RIN SHIBUYA - LIMITED,2100000,2020,5, THE IDOLM@STER 2/2013 Max Factory Rin Shibuya Figma , THE IDOLM@STER 2/2013 Max Factory Rin Shibuya Figma ,13
43,S.H.FIGUARTS ULTRAMAN,1680000,6/2021,5," Giá cập nhật tháng 2/2021 : 1.680.000đ, S.H.Figuarts Ultraman, Nhân vật : Ultraman, Series :  Ultraman, Hãng sản xuất : Bandai Spirits, Kích thước : 15cm , Phát hành : 6/2021, Ultraman Bandai Spirits S.H.Figuarts ","  2/2021  1.680.000d, S.H.Figuarts Ultraman,   Ultraman,    Ultraman,   Bandai Spirits,   15cm ,   6/2021, Ultraman Bandai Spirits S.H.Figuarts ",14
44,PLAMAX GP-01 GUILTY PRINCESS MAIDROID MIAO PLASTIC MODEL,2200000,8/2021,5," Giá cập nhật tháng 1/2021 : 2.200.000đ, PLAMAX GP-01 Guilty Princess Maidroid Miao Plastic Model, Nhân vật : PLAMAX GP-01, Series : Guilty Princess Maidroid Miao, Hãng sản xuất : Max Factory, Kích thước : 16cm , Phát hành : 8/2021, Plastic Model Max Factory PLAMAX PLAMAX GP-01 Guilty Princess Maidroid Miao ","  1/2021  2.200.000d, PLAMAX GP-01 Guilty Princess Maidroid Miao Plastic Model,   PLAMAX GP-01,   Guilty Princess Maidroid Miao,   Max Factory,   16cm ,   8/2021, Plastic Model Max Factory PLAMAX PLAMAX GP-01 Guilty Princess Maidroid Miao ",0
45,FIGMA POKEMON MARNIE,2550000,11/2021,5," Giá cập nhật tháng 1/2021 : 2.550.000đ, figma Pokemon Marnie, Nhân vật : Marnie, Series : Pokemon, Hãng sản xuất : Good Smile Company, Kích thước : 12.5cm , Phát hành : 11/2021, Marnie figma Good Smile Company Pokemon ","  1/2021  2.550.000d, figma Pokemon Marnie,   Marnie,   Pokemon,   Good Smile Company,   12.5cm ,   11/2021, Marnie figma Good Smile Company Pokemon ",3
46,"SOUSAI SHOUJO TEIEN YUUKI MADOKA [TOUOU HIGH SCHOOL, WINTER UNIFORM] PLASTIC MODEL",2050000,3/2021,5," Giá cập nhật tháng 1/2021 : 2.050.000đ, Sousai Shoujo Teien Yuuki Madoka [Touou High School, Winter Uniform] Plastic Model, Nhân vật : Yuuki Madoka, Series :  Sousai Shoujo Teien, Hãng sản xuất : Kotobukiya, Kích thước : 15cm , Phát hành : 3/2021, Touou High School Sousai Shoujo Teien Yuuki Madoka Kotobukiya Winter Uniform Plastic Model ","  1/2021  2.050.000d, Sousai Shoujo Teien Yuuki Madoka [Touou High School, Winter Uniform] Plastic Model,   Yuuki Madoka,    Sousai Shoujo Teien,   Kotobukiya,   15cm ,   3/2021, Touou High School Sousai Shoujo Teien Yuuki Madoka Kotobukiya Winter Uniform Plastic Model ",9
47,NIER:AUTOMATA 9S (YORHA NO.9 TYPE S) REGULAR EDITION,4780000,1/2022,5," Giá cập nhật tháng 1/2021 : 4.780.000đ, NieR:Automata 9S (YoRHa No.9 Type S) Regular Edition, Nhân vật : YoRHa No.9 Type S, Series :  NieR:Automata, Hãng sản xuất : Square Enix, Kích thước : 27cm , Phát hành : 1/2022, Square Enix Regular Edition 9S NieR:Automata ","  1/2021  4.780.000d, NieRAutomata 9S (YoRHa No.9 Type S) Regular Edition,   YoRHa No.9 Type S,    NieRAutomata,   Square Enix,   27cm ,   1/2022, Square Enix Regular Edition 9S NieRAutomata ",2
48,NIER:AUTOMATA 9S (YORHA NO.9 TYPE S) DX VER.,6650000,1/2022,5," Giá cập nhật tháng 1/2021 : 6.650.000đ, NieR:Automata 9S (YoRHa No.9 Type S) DX Ver., Nhân vật : YoRHa No.9 Type S, Series :  NieR:Automata, Hãng sản xuất : Square Enix, Kích thước : 27cm , Phát hành : 1/2022, 9S YoRHa No.9 Type S NieR:Automata Square Enix DX ","  1/2021  6.650.000d, NieRAutomata 9S (YoRHa No.9 Type S) DX Ver.,   YoRHa No.9 Type S,    NieRAutomata,   Square Enix,   27cm ,   1/2022, 9S YoRHa No.9 Type S NieRAutomata Square Enix DX ",2
49,VTOYS X BMS VSD003 1/12 SCALE POSABLE FIGURE BODY ZERO,1650000,3/2021,5," Giá cập nhật tháng 1/2021 : 1.650.000đ, VTOYS x BMS VSD003 1/12 Scale Posable Figure Body Zero, Nhân vật : Body Zero, Series :  Posable Figure, Tỷ lệ : 1/12, Hãng sản xuất : VTOYS, Kích thước : 16.8cm , Phát hành : 3/2021, 1/12 Posable Figure BMS VSD003 VTOYS Body Zero ","  1/2021  1.650.000d, VTOYS x BMS VSD003 1/12 Scale Posable Figure Body Zero,   Body Zero,    Posable Figure,   1/12,   VTOYS,   16.8cm ,   3/2021, 1/12 Posable Figure BMS VSD003 VTOYS Body Zero ",15
50,FIGMA FATE/GRAND ORDER ALTER EGO/SOUJI OKITA [ALTER],3220000,9/2021,5," Giá cập nhật tháng 1/2021 : 3.220.000đ, figma Fate/Grand Order Alter Ego/Souji Okita [Alter], Nhân vật : Souji Okita(Sakura Saber/Majin Saber/Souji Okita Alter), Series :  Fate/Grand Order, Hãng sản xuất : Max Factory, Kích thước : 16cm , Phát hành : 9/2021, Sakura Saber Alter figma Souji Okita Alter Max Factory Fate/Grand Order Fate Majin Saber Souji Okita ","  1/2021  3.220.000d, figma Fate/Grand Order Alter Ego/Souji Okita [Alter],   Souji Okita(Sakura Saber/Majin Saber/Souji Okita Alter),    Fate/Grand Order,   Max Factory,   16cm ,   9/2021, Sakura Saber Alter figma Souji Okita Alter Max Factory Fate/Grand Order Fate Majin Saber Souji Okita ",0
51,SUPER ACTION STATUE JOJO'S BIZARRE ADVENTURE PART.7 STEEL BALL RUN GYRO ZEPPELI VER. 1.5,2350000,6/2021,5," Giá cập nhật tháng 1/2021 : 2.350.000đ, Super Action Statue JoJo's Bizarre Adventure Part.7 Steel Ball Run Gyro Zeppeli Ver. 1.5, Nhân vật : Gyro Zeppeli, Series :  JoJo's Bizarre Adventure, Hãng sản xuất : Medicos Entertainment, Kích thước : 15.5cm , Phát hành : 6/2021, Medicos Entertainment Steel Ball Run Super Action Statue JoJo's Bizarre Adventure Part.7 Ver. 1.5 JoJo's Bizarre Adventure Gyro Zeppeli ","  1/2021  2.350.000d, Super Action Statue JoJo's Bizarre Adventure Part.7 Steel Ball Run Gyro Zeppeli Ver. 1.5,   Gyro Zeppeli,    JoJo's Bizarre Adventure,   Medicos Entertainment,   15.5cm ,   6/2021, Medicos Entertainment Steel Ball Run Super Action Statue JoJo's Bizarre Adventure Part.7 Ver. 1.5 JoJo's Bizarre Adventure Gyro Zeppeli ",5
52,NIER:AUTOMATA PLAY ARTS KAI [YORHA MODEL A NO. 2 DX VER.],5450000,7/2021,5," Giá cập nhật tháng 1/2021 : 5.450.000đ, NieR:Automata PLAY ARTS Kai [YoRHa Model A No. 2 DX Ver.], Nhân vật : YoRHa Model A No. 2, Series :  NieR:Automata, Hãng sản xuất : Square Enix, Kích thước : 25.5cm , Phát hành : 7/2021, Square Enix PLAY ARTS Kai NieR:Automata DX Ver YoRHa Model A No. 2 ","  1/2021  5.450.000d, NieRAutomata PLAY ARTS Kai [YoRHa Model A No. 2 DX Ver.],   YoRHa Model A No. 2,    NieRAutomata,   Square Enix,   25.5cm ,   7/2021, Square Enix PLAY ARTS Kai NieRAutomata DX Ver YoRHa Model A No. 2 ",2
53,NIER:AUTOMATA PLAY ARTS KAI [YORHA MODEL A NO. 2],4220000,7/2021,5," Giá cập nhật tháng 1/2021 : 4.220.000đ, NieR:Automata PLAY ARTS Kai [YoRHa Model A No. 2], Nhân vật : YoRHa Model A No. 2, Series :  NieR:Automata, Hãng sản xuất : Square Enix, Kích thước : 25.5cm , Phát hành : 7/2021, Square Enix PLAY ARTS Kai NieR:Automata YoRHa Model A No. 2 ","  1/2021  4.220.000d, NieRAutomata PLAY ARTS Kai [YoRHa Model A No. 2],   YoRHa Model A No. 2,    NieRAutomata,   Square Enix,   25.5cm ,   7/2021, Square Enix PLAY ARTS Kai NieRAutomata YoRHa Model A No. 2 ",2
54,FIGMA A-Z: [B],2920000,145,5," Giá cập nhật tháng 1/2021 : 2.920.000đ, figma A-Z: [B], Nhân vật : B, Series :  A-Z, Hãng sản xuất : Max Factory, Kích thước : 14.5cm , B figma Max Factory A-Z ","  1/2021  2.920.000d, figma A-Z [B],   B,    A-Z,   Max Factory,   14.5cm , B figma Max Factory A-Z ",0
55,"ROBOT SPIRITS [SIDE BH] BIHEIGHT GIGAN ""BACK ARROW""",2150000,7/2021,5," Giá cập nhật tháng 1/2021 : 2.150.000đ, Robot Spirits [SIDE BH] Biheight Gigan ""Back Arrow"", Nhân vật : Biheight Gigan, Series :  Back Arrow, Hãng sản xuất : Bandai Spirits, Kích thước : 16.5cm, Phát hành : 7/2021, Robot Spirits SIDE BH Biheight Gigan Bandai Spirits Back Arrow ","  1/2021  2.150.000d, Robot Spirits [SIDE BH] Biheight Gigan ""Back Arrow"",   Biheight Gigan,    Back Arrow,   Bandai Spirits,   16.5cm,   7/2021, Robot Spirits SIDE BH Biheight Gigan Bandai Spirits Back Arrow ",14
56,"S.H.FIGUARTS ELSHA LEAN ""BACK ARROW""",1650000,7/2021,5," Giá cập nhật tháng 1/2021 : 1.650.000đ, S.H.Figuarts Elsha Lean ""Back Arrow"", Nhân vật : Elsha Lean, Series :  Back Arrow, Hãng sản xuất : Bandai Spirits, Kích thước : 13.5cm, Phát hành : 7/2021, Elsha Lean Back Arrow S.H.Figuarts Bandai Spirits ","  1/2021  1.650.000d, S.H.Figuarts Elsha Lean ""Back Arrow"",   Elsha Lean,    Back Arrow,   Bandai Spirits,   13.5cm,   7/2021, Elsha Lean Back Arrow S.H.Figuarts Bandai Spirits ",14
57,"S.H.FIGUARTS ELSHA LEAN + ROBOT SPIRITS [SIDE BH] BRIHEIGHT GIGAN SET ""BACK ARROW""",3750000,7/2021,5," Giá cập nhật tháng 1/2021 : 3.750.000đ, S.H.Figuarts Elsha Lean + Robot Spirits [SIDE BH] Briheight Gigan Set ""Back Arrow"", Nhân vật : Elsha Lean, Series :  Back Arrow, Hãng sản xuất : Bandai Spirits, Kích thước : Elsha Lean : 13.5cm , Briheight Gigan : 16.5cm, Phát hành : 7/2021, Back Arrow Bandai Spirits Briheight Gigan Elsha Lean SIDE BH Robot Spirits S.H.Figuarts ","  1/2021  3.750.000d, S.H.Figuarts Elsha Lean + Robot Spirits [SIDE BH] Briheight Gigan Set ""Back Arrow"",   Elsha Lean,    Back Arrow,   Bandai Spirits,   Elsha Lean  13.5cm , Briheight Gigan  16.5cm,   7/2021, Back Arrow Bandai Spirits Briheight Gigan Elsha Lean SIDE BH Robot Spirits S.H.Figuarts ",14
58,"ROBOT SPIRITS [SIDE BH] BIHEIGHT MUGA ""BACK ARROW""",1650000,6/2021,5," Giá cập nhật tháng 1/2021 : 1.650.000đ, Robot Spirits [SIDE BH] Biheight Muga ""Back Arrow"", Nhân vật : Biheight Muga, Series :  Back Arrow, Hãng sản xuất : Bandai Spirits, Kích thước : 15cm , Phát hành : 6/2021, SIDE BH Biheight Muga Robot Spirits Bandai Spirits Back Arrow ","  1/2021  1.650.000d, Robot Spirits [SIDE BH] Biheight Muga ""Back Arrow"",   Biheight Muga,    Back Arrow,   Bandai Spirits,   15cm ,   6/2021, SIDE BH Biheight Muga Robot Spirits Bandai Spirits Back Arrow ",14
59,"S.H.FIGUARTS BACK ARROW ""BACK ARROW""",1650000,6/2021,5," Giá cập nhật tháng 1/2021 : 1.650.000đ, S.H.Figuarts Back Arrow ""Back Arrow"", Nhân vật : Back Arrow, Series :  Back Arrow, Hãng sản xuất : Bandai Spirits, Kích thước : 15cm , Phát hành : 6/2021, Bandai Spirits S.H.Figuarts Back Arrow ","  1/2021  1.650.000d, S.H.Figuarts Back Arrow ""Back Arrow"",   Back Arrow,    Back Arrow,   Bandai Spirits,   15cm ,   6/2021, Bandai Spirits S.H.Figuarts Back Arrow ",14
60,"S.H.FIGUARTS BACK ARROW + ROBOT SPIRITS [SIDE BH] BRIHEIGHT MUGA SET ""BACK ARROW""",3200000,6/2021,5," Giá cập nhật tháng 1/2021 : 3.200.000đ, S.H.Figuarts Back Arrow + Robot Spirits [SIDE BH] Briheight Muga Set ""Back Arrow"", Nhân vật : Back Arrow, Series :  Back Arrow, Hãng sản xuất : Bandai Spirits, Kích thước : 15cm , Phát hành : 6/2021, Bandai Spirits Back Arrow Robot Spirits SIDE BH Briheight Muga Set S.H.Figuarts ","  1/2021  3.200.000d, S.H.Figuarts Back Arrow + Robot Spirits [SIDE BH] Briheight Muga Set ""Back Arrow"",   Back Arrow,    Back Arrow,   Bandai Spirits,   15cm ,   6/2021, Bandai Spirits Back Arrow Robot Spirits SIDE BH Briheight Muga Set S.H.Figuarts ",14
61,"S.H.FIGUARTS SUPER SAIYAN FULL POWER SON GOKU ""DRAGON BALL Z""",1450000,6/2021,5," Giá cập nhật tháng 1/2021 : 1.450.000đ, S.H.Figuarts Super Saiyan Full Power Son Goku ""Dragon Ball Z"", Nhân vật : Son Goku, Series :  Dragon Ball Z, Hãng sản xuất : Bandai Spirits, Kích thước : 14cm , Phát hành : 6/2021, Son Goku S.H.Figuarts Super Saiyan Dragon Ball Z Bandai Spirits Full Power Super Saiyan Full Power ","  1/2021  1.450.000d, S.H.Figuarts Super Saiyan Full Power Son Goku ""Dragon Ball Z"",   Son Goku,    Dragon Ball Z,   Bandai Spirits,   14cm ,   6/2021, Son Goku S.H.Figuarts Super Saiyan Dragon Ball Z Bandai Spirits Full Power Super Saiyan Full Power ",14
62,POLYNIAN BETTY COMPLETE MODEL ACTION FIGURE,2450000,5/2021,5," Giá cập nhật tháng 1/2021 : 2.450.000đ, Polynian Betty Complete Model Action Figure, Nhân vật : Betty, Series : Robot Neoanthropinae Polynian, Hãng sản xuất : Daibadi Production , Kích thước : 13cm , Phát hành : 5/2021, Betty Daibadi Production Model Polynian Action Figure Robot Neoanthropinae Polynian ","  1/2021  2.450.000d, Polynian Betty Complete Model Action Figure,   Betty,   Robot Neoanthropinae Polynian,   Daibadi Production ,   13cm ,   5/2021, Betty Daibadi Production Model Polynian Action Figure Robot Neoanthropinae Polynian ",16
63,YAMATO MANEKIN 1/12 SIZE NUDE2 4PACK BOX,1000000,4/2021,5," Giá cập nhật tháng 1/2021 : 1.000.000đ, Yamato Manekin 1/12 Size nude2 4Pack BOX, Nhân vật : Yamato Manekin, Series : Nude2, Tỷ lệ : 1/12, Hãng sản xuất : So-ta, Kích thước : 15cm , Phát hành : 4/2021, 4Pack BOX So-ta 1/12 Yamato Manekin nude2 ","  1/2021  1.000.000d, Yamato Manekin 1/12 Size nude2 4Pack BOX,   Yamato Manekin,   Nude2,   1/12,   So-ta,   15cm ,   4/2021, 4Pack BOX So-ta 1/12 Yamato Manekin nude2 ",17
64,FIGMA THAT TIME I GOT REINCARNATED AS A SLIME RIMURU,3150000,8/2021,5," Giá cập nhật tháng 12/2020 : 3.150.000đ, figma That Time I Got Reincarnated as a Slime Rimuru, Nhân vật : Rimuru, Series :  That Time I Got Reincarnated as a Slime (Tensei shitara Slime datta ken), Hãng sản xuất : Max Factory, Kích thước : 14cm , Phát hành : 8/2021, figma Tensei shitara Slime datta ken That Time I Got Reincarnated as a Slime Max Factory Rimuru ","  12/2020  3.150.000d, figma That Time I Got Reincarnated as a Slime Rimuru,   Rimuru,    That Time I Got Reincarnated as a Slime (Tensei shitara Slime datta ken),   Max Factory,   14cm ,   8/2021, figma Tensei shitara Slime datta ken That Time I Got Reincarnated as a Slime Max Factory Rimuru ",0
65,1/12 ASSAULT LILY SERIES 058 CUSTOM LILY YUJIA WANG,4100000,1/2021,5," Giá cập nhật tháng 12/2020 : 4.100.000đ, 1/12 Assault Lily Series 058 Custom Lily Yujia Wang, Nhân vật : Yujia Wang, Series :  Assault Lily, Tỷ lệ : 1/12, Hãng sản xuất : Azone International, Kích thước : 15cm , Phát hành : 1/2021, Azone International 1/12 Assault Lily 058 Custom Lily 058 Custom Yujia Wang ","  12/2020  4.100.000d, 1/12 Assault Lily  058 Custom Lily Yujia Wang,   Yujia Wang,    Assault Lily,   1/12,   Azone International,   15cm ,   1/2021, Azone International 1/12 Assault Lily 058 Custom Lily 058 Custom Yujia Wang ",1
66,"DOLPOKKE ""DEMON SLAYER: KIMETSU NO YAIBA"" SHRUNK NEZUKO",5950000,6/2021,5," Giá cập nhật tháng 12/2020 : 5.950.000đ, DOLPokke ""Demon Slayer: Kimetsu no Yaiba"" Shrunk Nezuko, Nhân vật : Shrunk Nezuko, Series :  Demon Slayer: Kimetsu no Yaiba, Hãng sản xuất : Azone International, Kích thước : 14cm , Phát hành : 6/2021, Demon Slayer: Kimetsu no Yaiba Demon Slayer Shrunk Nezuko DOLPokke Kimetsu no Yaiba Azone International ","  12/2020  5.950.000d, DOLPokke ""Demon Slayer Kimetsu no Yaiba"" Shrunk Nezuko,   Shrunk Nezuko,    Demon Slayer Kimetsu no Yaiba,   Azone International,   14cm ,   6/2021, Demon Slayer Kimetsu no Yaiba Demon Slayer Shrunk Nezuko DOLPokke Kimetsu no Yaiba Azone International ",1
67,FIGMA ALICE GEAR AEGIS YUMI YOTSUYA,3500000,8/2021,5," Giá cập nhật tháng 12/2020 : 3.500.000đ, figma Alice Gear Aegis Yumi Yotsuya, Nhân vật : Yumi Yotsuya, Series :  Alice Gear Aegis, Hãng sản xuất : Max Factory, Kích thước : 14.5cm , Phát hành : 8/2021, Yumi Yotsuya Max Factory figma Alice Gear Aegis ","  12/2020  3.500.000d, figma Alice Gear Aegis Yumi Yotsuya,   Yumi Yotsuya,    Alice Gear Aegis,   Max Factory,   14.5cm ,   8/2021, Yumi Yotsuya Max Factory figma Alice Gear Aegis ",0
68,NARUTO SHIPPUUDEN - UCHIHA MADARA - S.H.FIGUARTS (BANDAI),13800000,25/10/2017,5," Giá cập nhật tháng 12/2020 : 13.800.000đ, Naruto Shippuuden - Uchiha Madara - S.H.Figuarts (Bandai), Nhân vật : Uchiha Madara, Series :  NARUTO Shippuden, Hãng sản xuất : Bandai, Kích thước : 15.5cm , Phát hành : 25/10/2017, Naruto Shippuuden Bandai Uchiha Madara S.H.Figuarts ","  12/2020  13.800.000d, Naruto Shippuuden - Uchiha Madara - S.H.Figuarts (Bandai),   Uchiha Madara,    NARUTO Shippuden,   Bandai,   15.5cm ,   25/10/2017, Naruto Shippuuden Bandai Uchiha Madara S.H.Figuarts ",18
69,FIGMA DRAGON QUEST: THE ADVENTURE OF DAI DAI,2650000,9/2021,5," Giá cập nhật tháng 12/2020 : 2.650.000đ, figma Dragon Quest: The Adventure of Dai Dai, Nhân vật : Dai, Series :  Dragon Quest: The Adventure of Dai, Hãng sản xuất : Max Factory, Kích thước : 13.5cm , Phát hành : 9/2021, Dai Max Factory Dragon Quest: The Adventure of Dai figma ","  12/2020  2.650.000d, figma Dragon Quest The Adventure of Dai Dai,   Dai,    Dragon Quest The Adventure of Dai,   Max Factory,   13.5cm ,   9/2021, Dai Max Factory Dragon Quest The Adventure of Dai figma ",0
70,S.H.FIGUARTS BODY-KUN -WIRE FRAME- (GRAY COLOR VER.),1450000,4/2021,5," Giá cập nhật tháng 12/2020 : 1.450.000đ, S.H.Figuarts Body-kun -Wire Frame- (Gray Color Ver.), Nhân vật : Gray Color, Series :  Body-kun, Hãng sản xuất : Bandai Spirits, Kích thước : 15cm , Phát hành : 4/2021, Gray Color Body-kun S.H.Figuarts Bandai Spirits Wire Frame ","  12/2020  1.450.000d, S.H.Figuarts Body-kun -Wire Frame- (Gray Color Ver.),   Gray Color,    Body-kun,   Bandai Spirits,   15cm ,   4/2021, Gray Color Body-kun S.H.Figuarts Bandai Spirits Wire Frame ",14
71,S.H.FIGUARTS BODY-CHAN -WIRE FRAME- (GRAY COLOR VER.),2100000,4/2021,5," Giá cập nhật tháng 5/2020 : 2.100.000đ, Giá cập nhật tháng 12/2020 : 1.450.000đ, S.H.Figuarts Body-chan -Wire Frame- (Gray Color Ver.), Nhân vật : Gray Color, Series :  Body-chan, Hãng sản xuất : Bandai Spirits, Kích thước : 13.5cm , Phát hành : 4/2021, Gray Color Body-chan S.H.Figuarts Bandai Spirits Wire Frame ","  5/2020  2.100.000d,  12/2020  1.450.000d, S.H.Figuarts Body-chan -Wire Frame- (Gray Color Ver.),   Gray Color,    Body-chan,   Bandai Spirits,   13.5cm ,   4/2021, Gray Color Body-chan S.H.Figuarts Bandai Spirits Wire Frame ",14
